-0 -0 0 137 138 134
-0 -0 0 137 138 134
-0 -0 0 137 137 137
-0 -0 0 137 137 137
-0 -0 0 137 137 139
-0 -0 0 137 137 139
-0 -0 0 138 138 140
-0 -0 0 139 139 141
-0 -0 0 138 138 138
-0 -0 0 139 139 139
-0 -0 0 138 138 138
-0 -0 0 137 137 137
-0 -0 0 139 138 138
-0 -0 0 140 139 139
-0 -0 0 142 138 139
-0 -0 0 141 137 138
-0 -0 0 141 137 138
-0 -0 0 141 137 138
-0 -0 0 140 137 134
-0 -0 0 139 136 133
-0 -0 0 140 135 131
-0 -0 0 141 136 132
-0 -0 0 141 137 130
-0 -0 0 141 137 130
-0 -0 0 139 137 129
-0 -0 0 140 138 130
-0 -0 0 141 139 131
-0 -0 0 141 139 131
-0 -0 0 143 139 132
-0 -0 0 143 139 132
-0 -0 0 143 138 134
-0 -0 0 142 137 133
-0 -0 0 141 136 134
-0 -0 0 141 136 134
-0 -0 0 142 136 138
-0 -0 0 142 136 138
-0 -0 0 141 137 140
-0 -0 0 140 136 139
-0 -0 0 140 136 137
-0 -0 0 141 137 138
-0 -0 0 141 137 138
-0 -0 0 141 137 138
-0 -0 0 139 138 138
-0 -0 0 140 139 139
-0 -0 0 142 138 139
-0 -0 0 140 136 137
-0 -0 0 141 135 139
-0 -0 0 141 135 139
-0 -0 0 143 134 139
-0 -0 0 142 133 138
-0 -0 0 142 136 140
-0 -0 0 143 137 141
-0 -0 0 141 136 134
-0 -0 0 142 137 135
-0 -0 0 143 138 136
-0 -0 0 142 137 135
-0 -0 0 141 135 137
-0 -0 0 142 136 138
-0 -0 0 140 135 133
-0 -0 0 141 136 134
-0 -0 0 141 136 134
-0 -0 0 141 136 134
-0 -0 0 143 135 134
-0 -0 0 143 135 134
-0 -0 0 144 136 135
-0 -0 0 143 135 134
-0 -0 0 143 135 134
-0 -0 0 143 135 134
-0 -0 0 141 136 134
-0 -0 0 141 136 134
-0 -0 0 140 137 134
-0 -0 0 141 138 135
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 140 136 137
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 138 134 135
-0 -0 0 140 134 136
-0 -0 0 141 135 137
-0 -0 0 146 136 134
-0 -0 0 144 134 132
-0 -0 0 146 134 132
-0 -0 0 146 134 132
-0 -0 0 143 135 134
-0 -0 0 142 134 133
-0 -0 0 141 136 134
-0 -0 0 140 135 133
-0 -0 0 139 136 133
-0 -0 0 139 136 133
-0 -0 0 137 137 133
-0 -0 0 137 137 133
-0 -0 0 137 138 134
-0 -0 0 138 139 135
-0 -0 0 139 139 135
-0 -0 0 137 137 133
-0 -0 0 140 136 137
-0 -0 0 139 135 136
-0 -0 0 140 136 137
-0 -0 0 139 135 136
-0 -0 0 139 139 135
-0 -0 0 139 139 135
-0 -0 0 140 140 136
-0 -0 0 138 138 134
-0 -0 0 137 137 133
-0 -0 0 137 137 133
-0 -0 0 136 135 135
-0 -0 0 137 136 136
-0 -0 0 136 136 140
-0 -0 0 136 136 140
-0 -0 0 136 136 140
-0 -0 0 136 136 140
-0 -0 0 135 135 137
-0 -0 0 137 137 139
-0 -0 0 136 136 138
-0 -0 0 136 136 138
-0 -0 0 136 136 136
-0 -0 0 136 136 136
-0 -0 0 137 136 136
-0 -0 0 138 137 137
-0 -0 0 138 137 137
-0 -0 0 138 137 137
-0 -0 0 137 136 138
-0 -0 0 136 135 137
-0 -0 0 137 136 138
-0 -0 0 137 136 138
-0 -0 0 140 136 139
-0 -0 0 140 136 139
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 141 135 137
-0 -0 0 141 135 137
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 140 134 138
-0 -0 0 140 134 138
-0 -0 0 140 134 136
-0 -0 0 141 135 137
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 138 135 132
-0 -0 0 138 135 132
-0 -0 0 136 136 132
-0 -0 0 136 136 132
-0 -0 0 137 137 133
-0 -0 0 137 137 133
-0 -0 0 138 138 132
-0 -0 0 138 138 132
-0 -0 0 138 139 130
-0 -0 0 137 138 129
-0 -0 0 139 136 131
-0 -0 0 139 136 131
-0 -0 0 139 134 130
-0 -0 0 139 134 130
-0 -0 0 139 134 130
-0 -0 0 139 134 130
-0 -0 0 137 132 128
-0 -0 0 139 134 130
-0 -0 0 137 132 130
-0 -0 0 139 134 132
-0 -0 0 139 133 135
-0 -0 0 139 133 135
-0 -0 0 139 133 135
-0 -0 0 137 131 133
-0 -0 0 137 131 135
-0 -0 0 137 131 135
-0 -0 0 137 136 138
-0 -0 0 137 136 138
-0 -0 0 137 136 138
-0 -0 0 137 136 138
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 140 137 134
-0 -0 0 139 136 133
-0 -0 0 140 135 131
-0 -0 0 140 135 131
-0 -0 0 141 136 132
-0 -0 0 140 135 131
-0 -0 0 140 137 132
-0 -0 0 140 137 132
-0 -0 0 140 137 134
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 138 135 132
-0 -0 0 138 135 132
-0 -0 0 139 136 131
-0 -0 0 139 136 131
-0 -0 0 141 136 132
-0 -0 0 140 135 131
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 141 136 134
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 138 134 135
-0 -0 0 138 134 135
-0 -0 0 140 135 133
-0 -0 0 141 136 134
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 139 134 132
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 139 134 132
-0 -0 0 139 134 132
-0 -0 0 137 132 130
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 131
-0 -0 0 140 135 131
-0 -0 0 140 135 131
-0 -0 0 139 134 130
-0 -0 0 137 132 128
-0 -0 0 137 132 128
-0 -0 0 136 133 130
-0 -0 0 138 135 132
-0 -0 0 139 136 133
-0 -0 0 139 136 133
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 138 134 135
-0 -0 0 138 134 135
-0 -0 0 139 135 136
-0 -0 0 140 136 137
-0 -0 0 139 135 136
-0 -0 0 138 134 135
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 139 136 133
-0 -0 0 139 136 133
-0 -0 0 141 136 134
-0 -0 0 141 136 134
-0 -0 0 141 136 134
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 134 136
-0 -0 0 139 133 135
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 141 136 134
-0 -0 0 140 135 133
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 139 139 135
-0 -0 0 138 138 134
-0 -0 0 138 138 134
-0 -0 0 137 137 133
-0 -0 0 137 137 133
-0 -0 0 138 138 134
-0 -0 0 138 138 134
-0 -0 0 137 137 133
-0 -0 0 137 137 133
-0 -0 0 136 136 132
-0 -0 0 134 134 130
-0 -0 0 136 136 132
-0 -0 0 137 136 136
-0 -0 0 138 137 137
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 141 135 137
-0 -0 0 141 135 137
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 140 136 137
-0 -0 0 140 136 137
-0 -0 0 138 134 135
-0 -0 0 138 134 135
-0 -0 0 139 135 136
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 139 136 133
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 140 137 134
-0 -0 0 138 135 132
-0 -0 0 136 133 130
-0 -0 0 138 135 132
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 141 136 134
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 136 132 133
-0 -0 0 139 135 136
-0 -0 0 138 134 135
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 140 135 133
-0 -0 0 140 135 133
-0 -0 0 139 134 132
-0 -0 0 140 135 133
-0 -0 0 142 134 131
-0 -0 0 142 134 131
-0 -0 0 143 135 134
-0 -0 0 142 134 133
-0 -0 0 140 135 133
-0 -0 0 139 134 132
-0 -0 0 139 134 132
-0 -0 0 140 135 133
-0 -0 0 141 133 132
-0 -0 0 142 134 133
-0 -0 0 142 133 136
-0 -0 0 139 130 133
-0 -0 0 139 133 135
-0 -0 0 140 134 136
-0 -0 0 139 135 136
-0 -0 0 136 132 133
-0 -0 0 138 134 135
-0 -0 0 138 134 135
-0 -0 0 139 135 136
-0 -0 0 138 134 135
-0 -0 0 138 134 135
-0 -0 0 139 135 136
-0 -0 0 141 135 137
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 137 131 133
-0 -0 0 138 134 135
-0 -0 0 136 132 133
-0 -0 0 136 135 135
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 139 136 133
-0 -0 0 139 136 133
-0 -0 0 139 136 133
-0 -0 0 139 136 133
-0 -0 0 136 135 135
-0 -0 0 134 133 133
-0 -0 0 134 133 133
-0 -0 0 134 133 133
-0 -0 0 138 134 137
-0 -0 0 138 134 137
-0 -0 0 139 135 138
-0 -0 0 138 134 137
-0 -0 0 137 136 138
-0 -0 0 136 135 137
-0 -0 0 136 135 137
-0 -0 0 134 133 135
-0 -0 0 136 132 137
-0 -0 0 138 134 139
-0 -0 0 138 134 139
-0 -0 0 138 134 139
-0 -0 0 139 133 139
-0 -0 0 140 134 140
-0 -0 0 140 134 138
-0 -0 0 141 135 139
-0 -0 0 139 133 137
-0 -0 0 141 135 139
-0 -0 0 142 133 136
-0 -0 0 142 133 136
-0 -0 0 142 133 136
-0 -0 0 142 133 136
-0 -0 0 140 134 136
-0 -0 0 140 134 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 139 135 136
-0 -0 0 140 134 138
-0 -0 0 140 134 138
-0 -0 0 139 133 137
-0 -0 0 139 133 137
-0 -0 0 138 134 137
-0 -0 0 139 135 138
-0 -0 0 139 135 138
-0 -0 0 140 136 139
-0 -0 0 138 137 137
-0 -0 0 137 136 136
-0 -0 0 137 136 136
-0 -0 0 136 135 135
-0 -0 0 136 135 135
-0 -0 0 136 135 135
-0 -0 0 136 135 135
-0 -0 0 136 135 135
-0 -0 0 136 136 132
-0 -0 0 137 137 133
-0 -0 0 139 136 131
-0 -0 0 138 135 130
-0 -0 0 139 134 132
-0 -0 0 139 134 132
-0 -0 0 139 134 132
-0 -0 0 139 134 132
-0 -0 0 142 134 133
-0 -0 0 141 133 132
-0 -0 0 142 134 133
-0 -0 0 141 133 132
-0 -0 0 141 132 135
-0 -0 0 141 132 135
-0 -0 0 137 131 133
-0 -0 0 137 131 133
-0 -0 0 139 133 135
-0 -0 0 139 133 135
-0 -0 0 139 133 135
-0 -0 0 137 131 133
-0 -0 0 137 131 135
-0 -0 0 137 131 135
-0 -0 0 136 132 135
-0 -0 0 138 134 137
-0 -0 0 136 132 133
-0 -0 0 136 132 133
-0 -0 0 136 132 133
-0 -0 0 138 134 135
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 138 135 132
-0 -0 0 138 135 132
-0 -0 0 139 136 133
-0 -0 0 138 134 135
-0 -0 0 138 134 135
-0 -0 0 136 136 132
-0 -0 0 134 134 130
-0 -0 0 137 137 133
-0 -0 0 136 136 132
-0 -0 0 138 135 132
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 136 133 130
-0 -0 0 137 131 133
-0 -0 0 137 131 133
-0 -0 0 137 131 133
-0 -0 0 137 131 133
-0 -0 0 139 131 130
-0 -0 0 139 131 130
-0 -0 0 139 131 130
-0 -0 0 138 130 129
-0 -0 0 136 131 129
-0 -0 0 135 130 128
-0 -0 0 135 129 131
-0 -0 0 136 130 132
-0 -0 0 134 130 133
-0 -0 0 134 130 133
-0 -0 0 133 129 132
-0 -0 0 134 130 133
-0 -0 0 134 130 133
-0 -0 0 135 131 134
-0 -0 0 134 130 133
-0 -0 0 135 131 134
0 -0 0 135 131 136
0 -0 0 134 130 135
0 -0 0 134 130 133
0 -0 0 135 131 134
0 -0 0 136 131 129
0 -0 0 135 130 128
0 -0 0 135 130 128
0 -0 0 135 130 128
0 -0 0 135 130 128
0 -0 0 134 129 127
0 -0 0 135 129 131
0 -0 0 134 128 130
0 -0 0 133 129 132
0 -0 0 132 128 131
0 -0 0 132 128 131
0 -0 0 132 128 131
0 -0 0 133 129 130
0 -0 0 132 128 129
0 -0 0 132 128 129
0 -0 0 132 128 129
0 -0 0 132 128 131
0 -0 0 131 127 130
0 -0 0 131 127 130
0 -0 0 131 127 130
0 -0 0 132 128 131
0 -0 0 131 127 130
0 -0 0 129 125 128
0 -0 0 131 127 130
0 -0 0 132 126 128
0 -0 0 133 127 129
0 -0 0 133 127 129
0 -0 0 132 126 128
0 -0 0 131 128 125
0 -0 0 131 128 125
0 -0 0 131 128 123
0 -0 0 129 126 121
0 -0 0 130 125 123
0 -0 0 129 124 122
0 -0 0 129 124 122
0 -0 0 130 125 123
0 -0 0 129 124 122
0 -0 0 129 124 122
0 -0 0 129 124 122
0 -0 0 128 123 121
0 -0 0 128 123 121
0 -0 0 129 124 122
0 -0 0 128 122 124
0 -0 0 129 123 125
0 -0 0 129 123 125
0 -0 0 129 123 125
0 -0 0 129 123 125
0 -0 0 128 122 124
0 -0 0 128 122 124
0 -0 0 127 121 123
0 -0 0 127 123 124
0 -0 0 126 122 123
0 -0 0 127 123 124
0 -0 0 126 122 123
0 -0 0 126 122 123
0 -0 0 126 122 123
0 -0 0 126 121 119
0 -0 0 127 122 120
0 -0 0 129 121 120
0 -0 0 129 121 120
0 -0 0 128 120 117
0 -0 0 128 120 117
0 -0 0 127 119 116
0 -0 0 128 120 117
0 -0 0 128 120 117
0 -0 0 128 120 117
0 -0 0 128 120 119
0 -0 0 127 119 118
0 -0 0 129 119 119
0 -0 0 129 119 119
0 -0 0 130 120 120
0 -0 0 129 119 119
0 -0 0 130 120 120
0 -0 0 130 120 120
0 -0 0 130 122 121
0 -0 0 132 124 123
0 -0 0 135 130 128
0 -0 0 141 136 134
0 -0 0 144 140 133
0 -0 0 146 142 135
0 -0 0 148 141 135
0 -0 0 146 139 133
0 -0 0 139 131 130
0 -0 0 130 122 121
0 -0 0 136 130 132
0 -0 0 143 137 139
0 -0 0 143 140 137
0 -0 0 145 142 139
0 -0 0 145 142 139
0 -0 0 146 143 140
0 -0 0 146 142 143
0 -0 0 147 143 144
0 -0 0 147 143 144
0 -0 0 147 143 144
0 -0 0 147 143 144
0 -0 0 147 143 144
0 -0 0 146 142 143
0 -0 0 146 142 143
0 -0 0 146 142 143
0 -0 0 145 141 142
0 -0 0 146 140 142
0 -0 0 147 141 143
0 -0 0 148 143 141
0 -0 0 147 142 140
0 -0 0 147 142 140
0 -0 0 147 142 140
0 -0 0 147 142 140
0 -0 0 146 141 139
0 -0 0 146 141 139
0 -0 0 147 142 140
0 -0 0 147 142 138
0 -0 0 147 142 138
0 -0 0 149 141 138
0 -0 0 149 141 138
0 -0 0 149 141 138
0 -0 0 149 141 138
0 -0 0 149 141 140
0 -0 0 148 140 139
0 -0 0 148 140 139
0 -0 0 148 140 139
0 -0 0 146 141 137
0 -0 0 146 141 137
0 -0 0 145 142 137
0 -0 0 145 142 137
0 -0 0 141 141 135
0 -0 0 141 141 135
0 -0 0 141 141 135
0 -0 0 143 143 137
0 -0 0 145 142 137
0 -0 0 145 142 137
0 -0 0 145 142 137
0 -0 0 143 140 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 142 137 135
0 -0 0 146 141 139
0 -0 0 145 142 139
0 -0 0 145 142 139
0 -0 0 143 140 137
0 -0 0 143 140 137
0 -0 0 146 141 139
0 -0 0 146 141 139
0 -0 0 146 141 139
0 -0 0 146 141 139
0 -0 0 149 137 137
0 -0 0 151 139 139
0 -0 0 148 136 136
0 -0 0 148 136 136
0 -0 0 146 136 136
0 -0 0 146 136 136
0 -0 0 147 137 137
0 -0 0 146 136 136
0 -0 0 145 137 136
0 -0 0 146 138 137
0 -0 0 148 140 137
0 -0 0 148 140 137
0 -0 0 148 141 135
0 -0 0 146 139 133
0 -0 0 146 139 133
0 -0 0 146 139 133
0 -0 0 146 141 137
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 148 140 137
0 -0 0 148 140 137
0 -0 0 146 138 135
0 -0 0 148 140 137
0 -0 0 145 137 134
0 -0 0 146 138 135
0 -0 0 146 138 135
0 -0 0 146 138 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 146 141 139
0 -0 0 144 139 137
0 -0 0 144 139 137
0 -0 0 144 139 137
0 -0 0 143 138 136
0 -0 0 144 139 137
0 -0 0 146 141 139
0 -0 0 147 142 140
0 -0 0 146 141 139
0 -0 0 144 139 137
0 -0 0 144 139 137
0 -0 0 144 139 137
0 -0 0 146 138 137
0 -0 0 145 137 136
0 -0 0 144 136 135
0 -0 0 143 135 134
0 -0 0 144 136 135
0 -0 0 145 137 136
0 -0 0 145 137 136
0 -0 0 144 136 135
0 -0 0 145 137 136
0 -0 0 144 136 135
0 -0 0 144 136 135
0 -0 0 145 137 136
0 -0 0 146 138 137
0 -0 0 146 138 137
0 -0 0 144 139 137
0 -0 0 144 139 137
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 144 139 135
0 -0 0 146 138 135
0 -0 0 146 138 135
0 -0 0 146 138 135
0 -0 0 146 138 135
0 -0 0 146 138 137
0 -0 0 146 138 137
0 -0 0 146 137 140
0 -0 0 145 136 139
0 -0 0 144 135 140
0 -0 0 144 135 140
0 -0 0 144 135 140
0 -0 0 144 135 140
0 -0 0 142 136 138
0 -0 0 142 136 138
0 -0 0 142 137 135
0 -0 0 142 137 135
0 -0 0 143 138 136
0 -0 0 143 138 136
0 -0 0 144 136 135
0 -0 0 144 136 135
0 -0 0 144 135 138
0 -0 0 143 134 137
0 -0 0 143 134 137
0 -0 0 144 135 138
0 -0 0 144 136 135
0 -0 0 144 136 135
0 -0 0 144 136 135
0 -0 0 144 136 135
0 -0 0 143 138 136
0 -0 0 142 137 135
0 -0 0 142 137 135
0 -0 0 141 136 134
0 -0 0 141 135 137
0 -0 0 140 134 136
0 -0 0 140 134 136
0 -0 0 137 131 133
0 -0 0 129 120 127
0 -0 0 124 115 122
0 -0 0 129 122 131
0 -0 0 137 130 139
0 -0 0 138 134 137
0 -0 0 139 135 138
0 -0 0 138 134 137
0 -0 0 136 132 135
0 -0 0 135 126 131
0 -0 0 127 118 123
0 -0 0 124 115 118
0 -0 0 122 113 116
0 -0 0 121 113 110
0 -0 0 118 110 107
0 -0 0 121 114 108
0 -0 0 122 115 109
0 -0 0 122 115 105
0 -0 0 123 116 106
0 -0 0 123 116 106
0 -0 0 123 116 106
0 -0 0 120 116 107
0 -0 0 120 116 107
0 -0 0 120 115 111
0 -0 0 121 116 112
0 -0 0 120 117 114
0 -0 0 120 117 114
0 -0 0 120 117 114
0 -0 0 120 117 114
0 -0 0 120 117 112
0 -0 0 120 117 112
0 -0 0 121 116 112
0 -0 0 122 117 113
0 -0 0 122 117 113
0 -0 0 123 118 114
0 -0 0 124 116 113
0 -0 0 125 117 114
0 -0 0 125 117 116
0 -0 0 124 116 115
0 -0 0 125 117 116
0 -0 0 125 117 116
0 -0 0 127 119 116
0 -0 0 128 120 117
0 -0 0 128 120 117
0 -0 0 127 119 116
0 -0 0 125 120 116
0 -0 0 123 118 114
0 -0 0 123 118 114
0 -0 0 125 120 116
0 -0 0 125 120 116
0 -0 0 125 120 116
0 -0 0 125 120 116
0 -0 0 125 120 116
0 -0 0 125 120 116
0 -0 0 125 120 116
0 -0 0 126 121 117
0 -0 0 127 122 118
0 -0 0 126 123 118
0 -0 0 126 123 118
0 -0 0 124 124 118
0 -0 0 123 123 117
0 -0 0 123 123 117
0 -0 0 124 124 118
0 -0 0 123 123 117
0 -0 0 124 124 118
0 -0 0 124 124 118
0 -0 0 124 124 118
0 -0 0 125 125 119
0 -0 0 125 125 119
0 -0 0 125 125 119
0 -0 0 125 125 119
0 -0 0 124 124 118
0 -0 0 125 125 119
0 -0 0 126 123 118
0 -0 0 126 123 118
0 -0 0 126 123 118
0 -0 0 127 124 119
0 -0 0 128 125 120
0 -0 0 128 125 120
0 -0 0 127 125 117
0 -0 0 127 125 117
0 -0 0 124 125 116
0 -0 0 125 126 117
0 -0 0 124 124 118
0 -0 0 124 124 118
0 -0 0 124 125 121
0 -0 0 124 125 121
0 -0 0 123 124 120
0 -0 0 123 124 120
0 -0 0 125 125 119
0 -0 0 125 125 119
0 -0 0 127 124 119
0 -0 0 126 123 118
0 -0 0 128 125 122
0 -0 0 127 124 121
0 -0 0 129 126 123
0 -0 0 128 125 122
0 -0 0 129 124 122
0 -0 0 129 124 122
0 -0 0 130 125 123
0 -0 0 128 123 121
0 -0 0 130 122 119
0 -0 0 129 121 118
0 -0 0 130 122 121
0 -0 0 130 122 121
0 -0 0 128 122 124
0 -0 0 128 122 124
0 -0 0 127 121 123
0 -0 0 128 122 124
0 -0 0 128 123 119
0 -0 0 130 125 121
0 -0 0 130 126 119
0 -0 0 129 125 118
0 -0 0 130 126 117
0 -0 0 128 124 115
0 -0 0 129 125 116
0 -0 0 128 124 115
0 -0 0 128 124 117
0 -0 0 129 125 118
0 -0 0 130 126 119
0 -0 0 128 124 117
0 -0 0 128 123 119
0 -0 0 129 124 120
0 -0 0 129 124 120
0 -0 0 129 124 120
0 -0 0 128 123 119
0 -0 0 127 122 118
0 -0 0 128 123 119
0 -0 0 128 123 119
0 -0 0 130 123 117
0 -0 0 129 122 116
0 -0 0 131 124 118
0 -0 0 131 124 118
0 -0 0 128 124 113
0 -0 0 127 123 112
0 -0 0 127 123 112
0 -0 0 127 123 112
0 -0 0 127 125 117
0 -0 0 127 125 117
0 -0 0 127 124 119
0 -0 0 127 124 119
0 -0 0 129 124 120
0 -0 0 129 124 120
0 -0 0 129 125 118
0 -0 0 129 125 118
0 -0 0 129 125 118
0 -0 0 129 125 118
0 -0 0 129 125 118
0 -0 0 128 124 117
0 -0 0 127 125 117
0 -0 0 126 124 116
0 -0 0 128 126 118
0 -0 0 127 125 117
0 -0 0 127 125 117
0 -0 0 127 125 117
0 -0 0 125 126 117
0 -0 0 125 126 117
0 -0 0 127 125 117
0 -0 0 128 126 118
0 -0 0 128 126 118
0 -0 0 127 125 117
0 -0 0 126 124 116
0 -0 0 127 125 117
0 -0 0 124 124 118
