-1.21422,-0.804735,2.292,61,61,61
-1.21173,-0.804735,2.292,62,62,62
-1.20925,-0.804735,2.292,63,63,63
-1.2487,-0.791051,2.26,69,69,69
-1.24625,-0.791051,2.26,69,69,69
-1.2438,-0.791051,2.26,67,67,67
-1.24025,-0.790351,2.258,66,66,66
-1.2378,-0.790351,2.258,66,66,66
-1.23536,-0.790351,2.258,66,66,66
-1.234,-0.791051,2.26,68,68,68
-1.23155,-0.791051,2.26,68,68,68
-1.2291,-0.791051,2.26,67,67,67
-1.22937,-0.792801,2.265,67,67,67
-1.22691,-0.792801,2.265,70,70,70
-1.22446,-0.792801,2.265,65,65,65
-1.22578,-0.795251,2.272,65,65,65
-1.22332,-0.795251,2.272,66,66,66
-1.22086,-0.795251,2.272,65,65,65
-1.22322,-0.798401,2.281,65,65,65
-1.22075,-0.798401,2.281,66,66,66
-1.21828,-0.798401,2.281,65,65,65
-1.21954,-0.800851,2.288,65,65,65
-1.21706,-0.800851,2.288,65,65,65
-1.21458,-0.800851,2.288,62,62,62
-1.21422,-0.802251,2.292,62,62,62
-1.21173,-0.802251,2.292,63,63,63
-1.20925,-0.802251,2.292,63,63,63
-1.2487,-0.788602,2.26,69,69,69
-1.24625,-0.788602,2.26,69,69,69
-1.2438,-0.788602,2.26,70,70,70
-1.24025,-0.787904,2.258,69,69,69
-1.2378,-0.787904,2.258,69,69,69
-1.23536,-0.787904,2.258,71,71,71
-1.234,-0.788602,2.26,71,71,71
-1.23155,-0.788602,2.26,68,68,68
-1.2291,-0.788602,2.26,70,70,70
-1.22937,-0.790346,2.265,70,70,70
-1.22691,-0.790346,2.265,65,65,65
-1.22446,-0.790346,2.265,66,66,66
-1.22578,-0.792789,2.272,66,66,66
-1.22332,-0.792789,2.272,67,67,67
-1.22086,-0.792789,2.272,64,64,64
-1.22322,-0.795929,2.281,64,64,64
-1.22075,-0.795929,2.281,66,66,66
-1.21828,-0.795929,2.281,65,65,65
-1.21954,-0.798372,2.288,65,65,65
-1.21706,-0.798372,2.288,65,65,65
-1.21458,-0.798372,2.288,62,62,62
-1.21422,-0.799768,2.292,62,62,62
-1.21173,-0.799768,2.292,63,63,63
-1.20925,-0.799768,2.292,59,59,59
-1.2487,-0.786152,2.26,69,69,69
-1.24625,-0.786152,2.26,69,69,69
-1.2438,-0.786152,2.26,71,71,71
-1.2386,-0.784413,2.255,72,72,72
-1.23616,-0.784413,2.255,72,72,72
-1.23372,-0.784413,2.255,70,70,70
-1.23291,-0.785457,2.258,70,70,70
-1.23046,-0.785457,2.258,70,70,70
-1.22802,-0.785457,2.258,71,71,71
-1.22828,-0.787196,2.263,71,71,71
-1.22583,-0.787196,2.263,65,65,65
-1.22338,-0.787196,2.263,66,66,66
-1.2247,-0.789631,2.27,66,66,66
-1.22224,-0.789631,2.27,67,67,67
-1.21978,-0.789631,2.27,64,64,64
-1.22161,-0.792414,2.278,64,64,64
-1.21914,-0.792414,2.278,62,62,62
-1.21668,-0.792414,2.278,59,59,59
-1.21794,-0.794849,2.285,59,59,59
-1.21546,-0.794849,2.285,61,61,61
-1.21298,-0.794849,2.285,61,61,61
-1.21263,-0.79624,2.289,60,60,60
-1.21015,-0.79624,2.289,60,60,60
-1.20767,-0.79624,2.289,60,60,60
-0.895809,-0.699884,2.012,108,108,108
-0.893628,-0.699884,2.012,108,108,108
-0.891448,-0.699884,2.012,106,106,106
-1.2487,-0.783703,2.26,73,73,73
-1.24625,-0.783703,2.26,73,73,73
-1.2438,-0.783703,2.26,67,67,67
-1.2386,-0.781969,2.255,71,71,71
-1.23616,-0.781969,2.255,72,72,72
-1.23372,-0.781969,2.255,70,70,70
-1.23291,-0.78301,2.258,70,70,70
-1.23046,-0.78301,2.258,70,70,70
-1.22802,-0.78301,2.258,71,71,71
-1.22828,-0.784744,2.263,71,71,71
-1.22583,-0.784744,2.263,70,70,70
-1.22338,-0.784744,2.263,66,66,66
-1.2247,-0.787171,2.27,66,66,66
-1.22224,-0.787171,2.27,67,67,67
-1.21978,-0.787171,2.27,64,64,64
-1.22161,-0.789945,2.278,64,64,64
-1.21914,-0.789945,2.278,64,64,64
-1.21668,-0.789945,2.278,64,64,64
-1.21794,-0.792373,2.285,62,62,62
-1.21546,-0.792373,2.285,60,60,60
-1.21298,-0.792373,2.285,60,60,60
-1.21263,-0.79376,2.289,58,58,58
-1.21015,-0.79376,2.289,58,58,58
-1.20767,-0.79376,2.289,58,58,58
-0.895809,-0.697704,2.012,108,108,108
-0.893628,-0.697704,2.012,107,107,107
-0.891448,-0.697704,2.012,104,104,104
-1.2487,-0.781254,2.26,70,70,70
-1.24625,-0.781254,2.26,73,73,73
-1.2438,-0.781254,2.26,67,67,67
-1.2386,-0.779526,2.255,67,67,67
-1.23616,-0.779526,2.255,74,74,74
-1.23372,-0.779526,2.255,70,70,70
-1.23291,-0.780563,2.258,70,70,70
-1.23046,-0.780563,2.258,70,70,70
-1.22802,-0.780563,2.258,68,68,68
-1.22828,-0.782291,2.263,68,68,68
-1.22583,-0.782291,2.263,67,67,67
-1.22338,-0.782291,2.263,66,66,66
-1.2247,-0.784711,2.27,66,66,66
-1.22224,-0.784711,2.27,62,62,62
-1.21978,-0.784711,2.27,62,62,62
-1.22161,-0.787477,2.278,82,82,82
-1.21914,-0.787477,2.278,58,58,58
-1.21668,-0.787477,2.278,58,58,58
-1.21794,-0.789896,2.285,62,62,62
-1.21546,-0.789896,2.285,60,60,60
-1.21298,-0.789896,2.285,60,60,60
-1.21263,-0.791279,2.289,58,58,58
-1.21015,-0.791279,2.289,58,58,58
-1.20767,-0.791279,2.289,58,58,58
-0.895809,-0.695524,2.012,106,106,106
-0.893628,-0.695524,2.012,105,105,105
-0.891448,-0.695524,2.012,105,105,105
-1.23641,-0.775704,2.251,72,72,72
-1.23397,-0.775704,2.251,70,70,70
-1.23153,-0.775704,2.251,70,70,70
-1.23073,-0.776737,2.254,70,70,70
-1.22828,-0.776737,2.254,69,69,69
-1.22584,-0.776737,2.254,68,68,68
-1.22666,-0.778805,2.26,68,68,68
-1.22421,-0.778805,2.26,67,67,67
-1.22176,-0.778805,2.26,67,67,67
-1.22308,-0.781217,2.267,66,66,66
-1.22063,-0.781217,2.267,62,62,62
-1.21817,-0.781217,2.267,62,62,62
-1.22,-0.783974,2.275,82,82,82
-1.21754,-0.783974,2.275,58,58,58
-1.21507,-0.783974,2.275,58,58,58
-1.21581,-0.786042,2.281,58,58,58
-1.21333,-0.786042,2.281,59,59,59
-1.21086,-0.786042,2.281,59,59,59
-1.21051,-0.78742,2.285,56,56,56
-1.20803,-0.78742,2.285,60,60,60
-1.20556,-0.78742,2.285,60,60,60
-1.20255,-0.787076,2.284,63,63,63
-1.20008,-0.787076,2.284,64,64,64
-1.1976,-0.787076,2.284,64,64,64
-0.895809,-0.693343,2.012,106,106,106
-0.893628,-0.693343,2.012,105,105,105
-0.891448,-0.693343,2.012,105,105,105
-0.894129,-0.697134,2.023,105,105,105
-1.23641,-0.773264,2.251,72,72,72
-1.23397,-0.773264,2.251,71,71,71
-1.23153,-0.773264,2.251,70,70,70
-1.23073,-0.774295,2.254,70,70,70
-1.22828,-0.774295,2.254,69,69,69
-1.22584,-0.774295,2.254,69,69,69
-1.22666,-0.776356,2.26,68,68,68
-1.22421,-0.776356,2.26,67,67,67
-1.22176,-0.776356,2.26,67,67,67
-1.22308,-0.778761,2.267,63,63,63
-1.22063,-0.778761,2.267,63,63,63
-1.21817,-0.778761,2.267,63,63,63
-1.22,-0.781509,2.275,63,63,63
-1.21754,-0.781509,2.275,59,59,59
-1.21507,-0.781509,2.275,59,59,59
-1.21581,-0.78357,2.281,60,60,60
-1.21333,-0.78357,2.281,62,62,62
-1.21086,-0.78357,2.281,62,62,62
-1.21051,-0.784944,2.285,65,65,65
-1.20803,-0.784944,2.285,66,66,66
-1.20556,-0.784944,2.285,66,66,66
-1.20255,-0.7846,2.284,68,68,68
-1.20008,-0.7846,2.284,67,67,67
-1.1976,-0.7846,2.284,64,64,64
-0.895809,-0.691163,2.012,106,106,106
-0.893628,-0.691163,2.012,115,115,115
-0.891448,-0.691163,2.012,105,105,105
-0.894129,-0.694942,2.023,105,105,105
-1.23641,-0.770825,2.251,72,72,72
-1.23397,-0.770825,2.251,71,71,71
-1.23153,-0.770825,2.251,71,71,71
-1.23073,-0.771852,2.254,67,67,67
-1.22828,-0.771852,2.254,66,66,66
-1.22584,-0.771852,2.254,66,66,66
-1.22666,-0.773907,2.26,63,63,63
-1.22421,-0.773907,2.26,63,63,63
-1.22176,-0.773907,2.26,63,63,63
-1.22308,-0.776304,2.267,58,58,58
-1.22063,-0.776304,2.267,60,60,60
-1.21817,-0.776304,2.267,60,60,60
-1.22,-0.779043,2.275,68,68,68
-1.21754,-0.779043,2.275,63,63,63
-1.21507,-0.779043,2.275,63,63,63
-1.21581,-0.781098,2.281,65,65,65
-1.21333,-0.781098,2.281,62,62,62
-1.21086,-0.781098,2.281,62,62,62
-1.21051,-0.782468,2.285,65,65,65
-1.20803,-0.782468,2.285,66,66,66
-1.20556,-0.782468,2.285,66,66,66
-1.20255,-0.782125,2.284,68,68,68
-1.20008,-0.782125,2.284,68,68,68
-1.1976,-0.782125,2.284,67,67,67
-0.895809,-0.688982,2.012,110,110,110
-0.893628,-0.688982,2.012,105,105,105
-0.891448,-0.688982,2.012,103,103,103
-0.894129,-0.692749,2.023,105,105,105
-1.23476,-0.767361,2.248,79,79,79
-1.23232,-0.767361,2.248,69,69,69
-1.22989,-0.767361,2.248,69,69,69
-1.22963,-0.768727,2.252,66,66,66
-1.22719,-0.768727,2.252,65,65,65
-1.22475,-0.768727,2.252,65,65,65
-1.22503,-0.770434,2.257,63,63,63
-1.22258,-0.770434,2.257,66,66,66
-1.22013,-0.770434,2.257,66,66,66
-1.22147,-0.772823,2.264,64,64,64
-1.21901,-0.772823,2.264,60,60,60
-1.21656,-0.772823,2.264,60,60,60
-1.21839,-0.775554,2.272,68,68,68
-1.21593,-0.775554,2.272,63,63,63
-1.21347,-0.775554,2.272,63,63,63
-1.21367,-0.777261,2.277,65,65,65
-1.21121,-0.777261,2.277,65,65,65
-1.20874,-0.777261,2.277,66,66,66
-1.20839,-0.778626,2.281,66,66,66
-1.20592,-0.778626,2.281,66,66,66
-1.20345,-0.778626,2.281,69,69,69
-1.2015,-0.778967,2.282,68,68,68
-1.19903,-0.778967,2.282,68,68,68
-1.19655,-0.778967,2.282,67,67,67
-0.896254,-0.687143,2.013,110,110,110
-0.894072,-0.687143,2.013,105,105,105
-0.891891,-0.687143,2.013,103,103,103
-0.893245,-0.689874,2.021,103,103,103
-1.23476,-0.764925,2.248,64,64,64
-1.23232,-0.764925,2.248,60,60,60
-1.22989,-0.764925,2.248,60,60,60
-1.22963,-0.766286,2.252,66,66,66
-1.22719,-0.766286,2.252,65,65,65
-1.22475,-0.766286,2.252,65,65,65
-1.22503,-0.767988,2.257,63,63,63
-1.22258,-0.767988,2.257,66,66,66
-1.22013,-0.767988,2.257,66,66,66
-1.22147,-0.77037,2.264,64,64,64
-1.21901,-0.77037,2.264,65,65,65
-1.21656,-0.77037,2.264,65,65,65
-1.21839,-0.773092,2.272,66,66,66
-1.21593,-0.773092,2.272,66,66,66
-1.21347,-0.773092,2.272,73,73,73
-1.21367,-0.774793,2.277,71,71,71
-1.21121,-0.774793,2.277,71,71,71
-1.20874,-0.774793,2.277,67,67,67
-1.20839,-0.776154,2.281,68,68,68
-1.20592,-0.776154,2.281,68,68,68
-1.20345,-0.776154,2.281,68,68,68
-1.2015,-0.776494,2.282,70,70,70
-1.19903,-0.776494,2.282,70,70,70
-1.19655,-0.776494,2.282,70,70,70
-0.896254,-0.684962,2.013,106,106,106
-0.894072,-0.684962,2.013,102,102,102
-0.891891,-0.684962,2.013,102,102,102
-0.893245,-0.687684,2.021,102,102,102
-1.23476,-0.762489,2.248,64,64,64
-1.23232,-0.762489,2.248,60,60,60
-1.22989,-0.762489,2.248,60,60,60
-1.22963,-0.763846,2.252,62,62,62
-1.22719,-0.763846,2.252,64,64,64
-1.22475,-0.763846,2.252,64,64,64
-1.22503,-0.765542,2.257,71,71,71
-1.22258,-0.765542,2.257,66,66,66
-1.22013,-0.765542,2.257,66,66,66
-1.22147,-0.767916,2.264,71,71,71
-1.21901,-0.767916,2.264,71,71,71
-1.21656,-0.767916,2.264,68,68,68
-1.21839,-0.770629,2.272,70,70,70
-1.21593,-0.770629,2.272,70,70,70
-1.21347,-0.770629,2.272,71,71,71
-1.21367,-0.772325,2.277,69,69,69
-1.21121,-0.772325,2.277,69,69,69
-1.20874,-0.772325,2.277,68,68,68
-1.20839,-0.773682,2.281,68,68,68
-1.20592,-0.773682,2.281,68,68,68
-1.20345,-0.773682,2.281,68,68,68
-1.2015,-0.774021,2.282,70,70,70
-1.19903,-0.774021,2.282,70,70,70
-1.19655,-0.774021,2.282,70,70,70
-0.896254,-0.68278,2.013,103,103,103
-0.894072,-0.68278,2.013,102,102,102
-0.891891,-0.68278,2.013,102,102,102
-0.893245,-0.685494,2.021,102,102,102
-1.21602,-0.765124,2.263,68,68,68
-1.21732,-0.767491,2.27,70,70,70
-1.21486,-0.767491,2.27,70,70,70
-1.2124,-0.767491,2.27,71,71,71
-1.21261,-0.769182,2.275,69,69,69
-1.21014,-0.769182,2.275,69,69,69
-1.20768,-0.769182,2.275,68,68,68
-1.20733,-0.770534,2.279,68,68,68
-1.20486,-0.770534,2.279,68,68,68
-1.20239,-0.770534,2.279,69,69,69
-1.20045,-0.770872,2.28,71,71,71
-1.19798,-0.770872,2.28,71,71,71
-1.19551,-0.770872,2.28,70,70,70
-0.900108,-0.67857,2.007,107,107,107
-0.897933,-0.67857,2.007,105,105,105
-0.895758,-0.67857,2.007,105,105,105
-0.897144,-0.681275,2.015,103,103,103
-0.894961,-0.681275,2.015,102,102,102
-0.892777,-0.681275,2.015,102,102,102
-0.893687,-0.683642,2.022,104,104,104
-0.900108,-0.676395,2.007,104,104,104
-0.897933,-0.676395,2.007,103,103,103
-0.895758,-0.676395,2.007,103,103,103
-0.897144,-0.679092,2.015,100,100,100
-0.894961,-0.679092,2.015,100,100,100
-0.892777,-0.679092,2.015,100,100,100
-0.893687,-0.681451,2.022,97,97,97
-0.900108,-0.67422,2.007,105,105,105
-0.897933,-0.67422,2.007,105,105,105
-0.895758,-0.67422,2.007,105,105,105
-0.897144,-0.676908,2.015,100,100,100
-0.894961,-0.676908,2.015,100,100,100
-0.892777,-0.676908,2.015,100,100,100
-0.893687,-0.679259,2.022,97,97,97
-0.898925,-0.676064,2.019,100,100,100
-0.896737,-0.676064,2.019,100,100,100
-0.894549,-0.676064,2.019,100,100,100
-0.895455,-0.678408,2.026,97,97,97
-0.898925,-0.673876,2.019,99,99,99
-0.896737,-0.673876,2.019,97,97,97
-0.894549,-0.673876,2.019,97,97,97
-0.895455,-0.676212,2.026,96,96,96
-0.895455,-0.674016,2.026,96,96,96
-0.882104,-0.747701,2.072,102,102,102
-0.879859,-0.747701,2.072,102,102,102
-0.877613,-0.747701,2.072,103,103,103
-0.87748,-0.749505,2.077,104,104,104
-0.875229,-0.749505,2.077,104,104,104
-0.872979,-0.749505,2.077,103,103,103
-0.873243,-0.75167,2.083,101,101,101
-0.870986,-0.75167,2.083,101,101,101
-0.868728,-0.75167,2.083,101,101,101
-0.867719,-0.752753,2.086,104,104,104
-0.865458,-0.752753,2.086,104,104,104
-0.863197,-0.752753,2.086,102,102,102
-0.861762,-0.753474,2.088,103,103,103
-0.859499,-0.753474,2.088,103,103,103
-0.857237,-0.753474,2.088,100,100,100
-0.854974,-0.753474,2.088,101,101,101
-0.852711,-0.753474,2.088,101,101,101
-0.850448,-0.753474,2.088,101,101,101
-0.848185,-0.753474,2.088,103,103,103
-0.845923,-0.753474,2.088,103,103,103
-0.84366,-0.753474,2.088,101,101,101
-0.841397,-0.753474,2.088,102,102,102
-0.839134,-0.753474,2.088,102,102,102
-0.836871,-0.753474,2.088,128,128,128
-0.834608,-0.753474,2.088,100,100,100
-0.832346,-0.753474,2.088,100,100,100
-0.830083,-0.753474,2.088,92,92,92
-0.82782,-0.753474,2.088,60,60,60
-0.825557,-0.753474,2.088,60,60,60
-0.823294,-0.753474,2.088,50,50,50
-0.821032,-0.753474,2.088,38,38,38
-0.818769,-0.753474,2.088,38,38,38
-0.816506,-0.753474,2.088,41,41,41
-0.814243,-0.753474,2.088,40,40,40
-0.81198,-0.753474,2.088,40,40,40
-0.809718,-0.753474,2.088,37,37,37
-0.807455,-0.753474,2.088,40,40,40
-0.805192,-0.753474,2.088,40,40,40
-0.802929,-0.753474,2.088,37,37,37
-0.800666,-0.753474,2.088,41,41,41
-0.798404,-0.753474,2.088,41,41,41
-0.796141,-0.753474,2.088,38,38,38
-0.793878,-0.753474,2.088,36,36,36
-0.791615,-0.753474,2.088,34,34,34
-0.789352,-0.753474,2.088,34,34,34
-0.78709,-0.753474,2.088,33,33,33
-0.784827,-0.753474,2.088,38,38,38
-0.782564,-0.753474,2.088,38,38,38
-0.780301,-0.753474,2.088,39,39,39
-0.778038,-0.753474,2.088,42,42,42
-0.775776,-0.753474,2.088,42,42,42
-0.773513,-0.753474,2.088,32,32,32
-0.77125,-0.753474,2.088,38,38,38
-0.768987,-0.753474,2.088,38,38,38
-0.766724,-0.753474,2.088,40,40,40
-0.764462,-0.753474,2.088,41,41,41
-0.762199,-0.753474,2.088,41,41,41
-0.759936,-0.753474,2.088,40,40,40
-0.757673,-0.753474,2.088,45,45,45
-0.75541,-0.753474,2.088,45,45,45
-0.753147,-0.753474,2.088,59,59,59
-0.750885,-0.753474,2.088,73,73,73
-0.748622,-0.753474,2.088,73,73,73
-0.812488,-0.820233,2.273,82,82,82
-0.810024,-0.820233,2.273,62,62,62
-0.807561,-0.820233,2.273,52,52,52
-0.810765,-0.826007,2.289,52,52,52
-0.808284,-0.826007,2.289,45,45,45
-0.805804,-0.826007,2.289,50,50,50
-0.813501,-0.836472,2.318,44,44,44
-0.810989,-0.836472,2.318,46,46,46
-0.808476,-0.836472,2.318,48,48,48
-0.814309,-0.845133,2.342,45,45,45
-0.811771,-0.845133,2.342,49,49,49
-0.809233,-0.845133,2.342,49,49,49
-0.812206,-0.850906,2.358,56,56,56
-0.809651,-0.850906,2.358,63,63,63
-0.807095,-0.850906,2.358,71,71,71
-0.80454,-0.850906,2.358,71,71,71
-0.801984,-0.850906,2.358,80,80,80
-0.799429,-0.850906,2.358,84,84,84
-0.796874,-0.850906,2.358,80,80,80
-0.794318,-0.850906,2.358,80,80,80
-0.791763,-0.850906,2.358,79,79,79
-0.815648,-0.879414,2.437,77,77,77
-0.813007,-0.879414,2.437,80,80,80
-0.810366,-0.879414,2.437,87,87,87
-0.809382,-0.881219,2.442,87,87,87
-0.806736,-0.881219,2.442,89,89,89
-0.804089,-0.881219,2.442,91,91,91
-0.802756,-0.882662,2.446,95,95,95
-0.800105,-0.882662,2.446,95,95,95
-0.797454,-0.882662,2.446,92,92,92
-0.796103,-0.884105,2.45,92,92,92
-0.793448,-0.884105,2.45,91,91,91
-0.790793,-0.884105,2.45,91,91,91
-0.788781,-0.884827,2.452,94,94,94
-0.786124,-0.884827,2.452,93,93,93
-0.783467,-0.884827,2.452,92,92,92
-0.781128,-0.885188,2.453,92,92,92
-0.778469,-0.885188,2.453,94,94,94
-0.775811,-0.885188,2.453,94,94,94
-0.773153,-0.885188,2.453,92,92,92
-0.770494,-0.885188,2.453,94,94,94
-0.767836,-0.885188,2.453,95,95,95
-0.765178,-0.885188,2.453,92,92,92
-0.762519,-0.885188,2.453,97,97,97
-0.759861,-0.885188,2.453,97,97,97
-0.757203,-0.885188,2.453,96,96,96
-0.754544,-0.885188,2.453,95,95,95
-0.751886,-0.885188,2.453,93,93,93
-0.749227,-0.885188,2.453,93,93,93
-0.882104,-0.745455,2.072,104,104,104
-0.879859,-0.745455,2.072,104,104,104
-0.877613,-0.745455,2.072,100,100,100
-0.87748,-0.747254,2.077,104,104,104
-0.875229,-0.747254,2.077,104,104,104
-0.872979,-0.747254,2.077,104,104,104
-0.873243,-0.749413,2.083,104,104,104
-0.870986,-0.749413,2.083,104,104,104
-0.868728,-0.749413,2.083,101,101,101
-0.867719,-0.750492,2.086,103,103,103
-0.865458,-0.750492,2.086,103,103,103
-0.863197,-0.750492,2.086,102,102,102
-0.861762,-0.751212,2.088,103,103,103
-0.859499,-0.751212,2.088,103,103,103
-0.857237,-0.751212,2.088,102,102,102
-0.854974,-0.751212,2.088,101,101,101
-0.852711,-0.751212,2.088,101,101,101
-0.850448,-0.751212,2.088,101,101,101
-0.848185,-0.751212,2.088,103,103,103
-0.845923,-0.751212,2.088,103,103,103
-0.84366,-0.751212,2.088,101,101,101
-0.841397,-0.751212,2.088,102,102,102
-0.839134,-0.751212,2.088,102,102,102
-0.836871,-0.751212,2.088,128,128,128
-0.834608,-0.751212,2.088,100,100,100
-0.832346,-0.751212,2.088,100,100,100
-0.830083,-0.751212,2.088,95,95,95
-0.82782,-0.751212,2.088,69,69,69
-0.825557,-0.751212,2.088,69,69,69
-0.823294,-0.751212,2.088,42,42,42
-0.821032,-0.751212,2.088,36,36,36
-0.818769,-0.751212,2.088,36,36,36
-0.816506,-0.751212,2.088,38,38,38
-0.814243,-0.751212,2.088,42,42,42
-0.81198,-0.751212,2.088,42,42,42
-0.809718,-0.751212,2.088,36,36,36
-0.807455,-0.751212,2.088,39,39,39
-0.805192,-0.751212,2.088,39,39,39
-0.802929,-0.751212,2.088,39,39,39
-0.800666,-0.751212,2.088,46,46,46
-0.798404,-0.751212,2.088,46,46,46
-0.796141,-0.751212,2.088,37,37,37
-0.793878,-0.751212,2.088,36,36,36
-0.791615,-0.751212,2.088,36,36,36
-0.789352,-0.751212,2.088,34,34,34
-0.78709,-0.751212,2.088,33,33,33
-0.784827,-0.751212,2.088,38,38,38
-0.782564,-0.751212,2.088,38,38,38
-0.780301,-0.751212,2.088,39,39,39
-0.778038,-0.751212,2.088,42,42,42
-0.775776,-0.751212,2.088,42,42,42
-0.773513,-0.751212,2.088,41,41,41
-0.77125,-0.751212,2.088,34,34,34
-0.768987,-0.751212,2.088,34,34,34
-0.766724,-0.751212,2.088,41,41,41
-0.764462,-0.751212,2.088,52,52,52
-0.762199,-0.751212,2.088,52,52,52
-0.759936,-0.751212,2.088,43,43,43
-0.757673,-0.751212,2.088,58,58,58
-0.75541,-0.751212,2.088,58,58,58
-0.753147,-0.751212,2.088,65,65,65
-0.750885,-0.751212,2.088,73,73,73
-0.748622,-0.751212,2.088,73,73,73
-0.812488,-0.81777,2.273,62,62,62
-0.810024,-0.81777,2.273,48,48,48
-0.807561,-0.81777,2.273,48,48,48
-0.810765,-0.823527,2.289,46,46,46
-0.808284,-0.823527,2.289,45,45,45
-0.805804,-0.823527,2.289,50,50,50
-0.813501,-0.83396,2.318,44,44,44
-0.810989,-0.83396,2.318,44,44,44
-0.808476,-0.83396,2.318,49,49,49
-0.814309,-0.842595,2.342,49,49,49
-0.811771,-0.842595,2.342,56,56,56
-0.809233,-0.842595,2.342,56,56,56
-0.812206,-0.848351,2.358,64,64,64
-0.809651,-0.848351,2.358,71,71,71
-0.807095,-0.848351,2.358,78,78,78
-0.80454,-0.848351,2.358,78,78,78
-0.801984,-0.848351,2.358,83,83,83
-0.799429,-0.848351,2.358,85,85,85
-0.796874,-0.848351,2.358,85,85,85
-0.794318,-0.848351,2.358,76,76,76
-0.791763,-0.848351,2.358,79,79,79
-0.815648,-0.876773,2.437,79,79,79
-0.813007,-0.876773,2.437,86,86,86
-0.810366,-0.876773,2.437,92,92,92
-0.809382,-0.878572,2.442,92,92,92
